ms_name	cpu_mean	cpu_variance	memory_mean	memory_variance
ms-21641	0.152354166666434	0.000156771267398038	0.841086149215698	4.89884472345743e-07
ms-21693	0.0325833333345751	0	0.581737041473389	0
ms-21795	0.02491111110989	0	0.366734504699707	0
ms-2182	0.0967599999985347	3.86777778498222e-08	0.490991830825806	5.57122348254779e-10
ms-21823	0.0743287500003353	6.78096984450764e-05	0.63919323682785	5.48192883983567e-05
ms-21890	0.0404099999999162	7.29000001357873e-08	0.292567332585653	5.99544023316412e-08
ms-22097	0.0253372222236875	0	0.30596661567688	0
ms-22161	0.0563850000053644	0	0.632600704828898	0
ms-22204	0.0230118750000838	1.08435585940423e-06	0.741122722625733	1.2010217334238e-07
ms-2221	0.137666666666667	0	0.479963461558024	0
ms-22222	0.0506024999999791	2.59701187503527e-05	0.358313878377279	5.69518546298141e-07
ms-2224	0.0717499999989135	5.251736107554e-06	0.675116062164307	1.1854379206642e-08
ms-22274	0.167520666669744	0.00084422217611074	0.649707857767741	1.58137174568983e-07
ms-22382	0.115423636362803	6.3704350420728e-05	0.772281112092914	8.54310619832866e-06
ms-22451	0.304784517775968	0.00253576633843117	0.643624817883527	7.60260481337362e-07
ms-22497	0.0575925000003772	1.26285187430831e-05	0.393998583157857	1.71291352591688e-07
ms-2257	0.0332395833325184	4.21647135503252e-06	0.44173534711202	1.56467636871725e-08
ms-22575	0.399048750005197	0.000459378211044828	0.616986970106761	1.09874912960586e-06
ms-2267	0.0426600000020117	0	0.435877482096354	0
ms-22673	0.279210000023246	0.000545596200079071	0.70546825726827	1.37990611990411e-07
ms-22724	0.475785833335714	0.106676813869395	0.648866415023804	1.57072829804452e-08
ms-22731	0.206701184211142	0.00037033773409942	0.777861018975576	1.07905835192589e-05
ms-22737	0.0519199999999255	5.38159999732079e-06	0.48574251598782	6.67821956242601e-07
ms-2274	0.0866145833337214	3.79437933695186e-06	0.636465390523275	5.86937353040533e-09
ms-22788	0.143955000001006	0	0.693765640258789	0
ms-2283	0.0852222222222222	3.75212048179429e-05	0.638237794240316	8.74179190927882e-08
ms-22836	0.0300899999994047	0	0.666154066721598	0
ms-22954	0.0857138888901099	3.25752838471955e-06	0.749291367001004	1.97807237804836e-09
ms-22970	0.0445416666683741	0	0.639999866485596	0
ms-2299	0.256039999999106	0.0109712264005348	0.648825539482964	4.1891718955184e-09
ms-22994	0.104744761903726	0.000327045743376545	0.541364387229637	9.55967452052637e-05
ms-22995	0.148319999999832	0	0.655361493428548	0
ms-23006	0.0425924999993295	0	0.69726488325331	0
ms-23008	0.0959583333334497	2.1006944439109e-07	0.564531564712524	2.34246044783504e-09
ms-2309	0.0442008333332875	2.96126736268705e-06	0.375213384628296	7.5039628831375e-11
ms-23118	0.417000000011176	0.000151043850023409	0.380472633573744	1.74254402994795e-07
ms-23124	0.0879749999949709	0	0.501230001449585	0
ms-23143	0.0230849999994971	3.0212999984072e-06	0.134954270862398	2.65838115082674e-07
ms-23166	0.0457416666663873	5.11197222211517e-05	0.678136354133333	0.000154456781574346
ms-23183	0.0597361111108007	6.83337190865028e-05	0.573199907938639	8.16003699179014e-09
ms-23249	0.0345262500015087	1.79225156653966e-06	0.630686521530151	4.02361466614161e-08
ms-2330	0.0919349999986589	9.92250008448953e-08	0.418265740076701	7.50396288318558e-11
ms-23362	0.0450337499997695	8.90101406166407e-06	0.466800431410472	3.9973734505198e-07
ms-23400	0.201915000000503	1.6769024971168e-05	0.504788955052694	5.16639491618458e-05
ms-23440	0.0890555555558725	0.000107389853388081	0.661082665125529	7.80434173832492e-06
ms-23495	0.116639999999665	1.1664000021726e-06	0.640914440155029	9.10707765595089e-07
ms-23520	0.0825016666725278	0	0.544382095336914	0
ms-23533	0.171814393939393	0.000557745064285029	0.877280943321459	2.58223643416581e-05
ms-23547	0.0887400000058114	0	0.797016302744547	0
ms-23592	0.308679999999702	0.00204277999957144	0.665700144237942	5.06661547767444e-07
ms-2360	0.0482499999999871	0.000135619212965092	0.518678029378255	1.64044606578873e-05
ms-23639	0.269359999999404	3.02624000094292e-05	0.688322173224555	1.66571198074782e-07
ms-23661	0.0319725000020117	2.48062502112238e-08	0.595564524332682	7.49845639802516e-07
ms-23731	0.0217124999997905	2.20522499788399e-06	0.843944986661275	2.04636307898909e-12
ms-23825	0.156180000001565	1.86623999864817e-05	0.63049856821696	5.70973598870369e-07
ms-2390	0.120212500000916	8.72667364875347e-07	0.598159790039062	3.43993633578066e-09
ms-23921	0.0899099999999162	6.56099999949064e-07	0.614679257074992	5.61763051286539e-07
ms-23934	0.0325799999996088	1.2996000024207e-06	0.430221319198608	1.20614787293791e-09
ms-24022	0.678972000004103	0.000435316068002448	0.86404234568278	2.77552818362083e-07
ms-24042	0.190001851842083	9.60708253703428e-05	0.618255403306749	3.47048295045616e-07
ms-24051	0.0786209523810816	4.0336992288297e-05	0.638774183061388	4.98989029494372e-05
ms-24123	0.0495862222220024	5.62048276184467e-06	0.454158306121826	2.71888388346553e-10
ms-24155	0.0858777777783883	7.95043218361628e-08	0.449040200975206	3.11898126969043e-08
ms-2416	0.112231111117949	0	0.751496473948161	0
ms-2417	0.0505260000003269	8.11814400294567e-06	0.402618821461995	1.04303080257118e-06
ms-24188	0.156154048663607	0.000564565759249166	0.650458322630988	1.32178525871602e-06
ms-24279	0.27238500001689	0.000338347124801355	0.728351314862569	0.000245586853924667
ms-24340	0.0570600000028499	0	0.254158814748128	0
ms-24378	0.0735878237258906	0.000138088134568557	0.612869362036387	0.000605668295134778
ms-24435	0.294794999998994	0	0.613945484161377	0
ms-24436	0.0371249999986806	0	0.533959229787191	0
ms-24472	0.350176000017362	0.00280097940591636	0.638752746582031	8.17433209037212e-05
ms-24473	0.183419761898203	0	0.468531449635824	0
ms-24476	0.0501975000011735	1.00186875688741e-06	0.398134668668111	4.03952545487576e-09
ms-24520	0.0848760000005364	0.000114639264019997	0.657624340057373	1.31250958980303e-08
ms-24548	0.186964444449654	9.82673412051456e-05	0.64515044954088	4.82846447949274e-07
ms-24563	0.0961249999999988	1.54505208335414e-05	0.597948869069417	3.39117089727851e-06
ms-24612	0.0650833333333139	0	0.572012901306152	0
ms-24628	0.0320625000002716	3.14066840264729e-05	0.620886166890462	1.48352655236931e-06
ms-24653	0.343330833324542	0.00478552650645272	0.813048362731934	5.0931955936754e-09
ms-24658	0.0390500000002794	6.84627777824686e-05	0.419879182179769	5.1576106165561e-07
ms-24667	0.0988283333343786	0.000739656583977523	0.67540638535111	0.000724202424037939
ms-2468	0.0983699999999371	0	0.439188639322917	0
ms-24737	0.319679999995977	0	0.651838461558024	0
ms-24739	0.0796050000000105	2.63385000009683e-06	0.354255676269531	6.85541787485514e-07
ms-24846	0.066868055555797	0.000241092303245059	0.765272378921509	1.20158057412751e-05
ms-24878	0.1796578947373	0.000386513811946461	0.655795120774654	0.00071265685278795
ms-24930	0.0527421759258256	1.78203309922876e-05	0.671870258119371	1.32588567013931e-06
ms-24989	0.392040000000503	0.00450777959995498	0.744850953420003	6.22725969555673e-08
ms-25020	0.0520183333336997	0	0.578809102376302	0
ms-25061	0.0570599999986589	0	0.510280291239421	0
ms-2514	0.113889500307836	0.000125532180233638	0.665481110413869	6.2479838192079e-08
ms-25189	0.0832200000025332	5.85311999270797e-05	0.723332987891303	1.25703065945634e-05
ms-25215	0.0804907407407343	8.68301611799232e-05	0.432907281098542	4.63684227974543e-09
ms-25268	0.0662766666658119	0	0.441020170847575	0
ms-25320	0.124356666666705	0.00111520313222194	0.398168214162191	1.9164667961983e-06
ms-2543	0.224494999991575	0.000802022399937754	0.623329162597656	6.23535015620291e-07
ms-25503	0.330305555555754	4.40277777813553e-05	0.812654954415781	1.28081244436819e-07
ms-2555	0.0516666666682189	0	0.693830966949463	0
ms-25582	0.181440000001341	0	0.689799467722575	0
ms-25642	0.358012222221811	0.00410959106412642	0.709402313938847	1.91072679655509e-05
ms-25654	0.064770833333508	5.54210069563206e-06	0.770370880762736	1.67514397415238e-09
ms-25664	0.142739999994636	0	0.714879989624023	0
ms-25728	0.164601818182336	0.000468855178530219	0.773167162230521	8.94168743080796e-08
ms-25734	0.0648750000012418	8.5069445168804e-08	0.489089886347453	1.29154563586974e-10
ms-25765	0.0910136842083823	6.45400819977203e-05	0.448985973993937	4.91638729727129e-10
ms-2579	0.0331458333336438	0	0.556748390197754	0
ms-25791	0.0926450375942828	5.72276638435689e-05	0.478040059407552	7.14783600078252e-07
ms-25803	0.0696899999999878	1.68660000008212e-06	0.4235626856486	6.70011272800815e-10
ms-25805	0.03766666666664	0	0.409690380096436	0
ms-25850	0.336802499999874	0.000982725918837188	0.669262170791626	8.1074228432953e-06
ms-2586	0.0466666666635623	0	0.437069892883301	0
ms-25873	0.0417166666663252	1.87388888892563e-06	0.661491203308106	8.39399595457095e-07
ms-25920	0.104104166666447	4.49819155110621e-05	0.148188591003418	8.07008552362304e-07
ms-25931	0.039960000000021	0	0.648485819498698	0
ms-25958	0.0750833333314707	0	0.639181137084961	0
ms-25965	0.0423333333339542	0	0.477010250091553	0
ms-25978	0.052812500000194	2.12673610092474e-08	0.553897221883138	6.96331881044898e-07
ms-25979	0.197944999999817	0.00108546475889964	0.70653969446818	5.02271860669786e-07
ms-25990	0.159491249986924	0.000736918889226326	0.440629998842875	2.26957014761957e-07
ms-25993	0.195569999970496	0	0.74974250793457	0
ms-26003	0.0683400000000838	0	0.491546630859375	0
ms-26086	0.111232222222686	0.000135377982191421	0.835903303963797	1.81068073944595e-06
ms-26109	0.0580166666672772	0	0.446169853210449	0
ms-26155	0.185687369216828	0.00098279567435606	0.52744113831293	0.00229520642346303
ms-2619	0.193410000002012	0	0.650557041168213	0
ms-26197	0.191645833335093	1.86053240701935e-05	0.75962323612637	5.13941701267601e-10
ms-26216	0.186359999991953	0	0.513349533081055	0
ms-26263	0.603887969934795	0	0.514504750569661	0
ms-26294	0.122541818181749	0.00021952032397026	0.570000720746589	0.000595972061975348
ms-26302	0.422330740740781	0.00386180086740535	0.610679891374376	2.16772234664501e-07
ms-26349	0.185160000002012	8.87363999284119e-05	0.696706295013428	1.08387767896695e-06
ms-26387	0.291720000006259	0.0123598566013536	0.612548298305935	1.80846020583993e-07
ms-26432	0.0812233333331705	4.09153588683141e-05	0.500819047292074	4.21427524054673e-07
ms-26445	0.0362358333333104	0	0.75412662823995	0
ms-26449	0.0909899999998743	0	0.767656008402506	0
ms-2645	0.222659999999218	0	0.600111166636149	0
ms-26455	0.0856200000008103	0.000310288500040426	0.516746044158936	1.97148435071777e-05
ms-26482	0.0658833333321123	4.68001108680863e-06	0.592333634694417	5.94756582156887e-07
ms-26545	0.0740449999995116	1.03914296225694e-05	0.496912479400635	4.70174469497866e-07
ms-2655	0.255487500001676	0	0.840455182393392	0
ms-26552	0.0236250000000129	1.75462962971801e-06	0.393302228715685	7.13814109603923e-09
ms-26563	0.515791111109157	0	0.777084827423096	0
ms-26628	0.259990000000224	0.000103677800013789	0.682615227169461	1.06493830515567e-06
ms-26653	0.0582000000011176	0	0.591546853383382	0
ms-26711	0.257906250002173	0.000447075151954399	0.635488351186116	3.09986349343997e-06
ms-26719	0.122669999998994	0	0.425093650817871	0
ms-26734	0.130723484848435	0.000197137081057409	0.59555451075236	1.37014742288768e-05
ms-26798	0.213083333335817	0	0.7706618309021	0
ms-26860	0.0256770833328725	1.11251085089083e-05	0.513808925946554	1.04671297959969e-06
ms-26870	0.0776249999995343	0.000185640624949243	0.595276673634847	3.09594270220259e-08
ms-26871	0.00380803571429819	3.66399163867094e-08	0.162327363377526	3.48860983437047e-09
ms-26878	0.456763888890338	0.0132640108027291	0.671519756317139	7.44417017510083e-07
ms-26883	0.134858703701343	0.000513510052989364	0.689734088049995	1.62318945423279e-07
ms-2695	0.0258044444443205	6.26576589518646e-06	0.506469037797716	0.0010153475063199
ms-26981	0.0526049999997485	2.45024999419134e-07	0.569413820902507	2.42784557891763e-11
ms-27102	0.0210599999999948	1.8506475000153e-06	0.231365855534871	1.14073563458478e-07
ms-27140	0.0864900000030175	0	0.737717628479004	0
ms-27188	0.0665041666667094	7.18557291636233e-06	0.800535456339518	1.41099478949186e-07
ms-27211	0.203262936508342	0.000444996757565302	0.788716554641724	1.20593617784907e-05
ms-27381	0.126031570489772	0.00168160007112366	0.624678985277812	0.00103397705531172
ms-27387	0.0555299999993294	3.57209999873264e-06	0.373793840408325	1.40220082459194e-10
ms-27408	0.090972222221791	5.39861111041396e-05	0.356707431651928	1.11111441473701e-06
ms-27418	0.0310000000055879	0	0.368033409118652	0
ms-27426	0.0552633333332875	0	0.392504215240479	0
ms-27520	0.187859999991953	0	0.646159489949544	0
ms-2755	0.0595478571428768	1.55776723392776e-06	0.462476525987898	1.15212386187182e-08
ms-27574	0.123620673273019	0.000121258734989037	0.600100603970614	2.72115971268536e-05
ms-27607	0.0592950000001316	5.56960000024318e-06	0.409515619277954	1.22030188422888e-10
ms-27609	0.0452824999998168	5.43906249324589e-07	0.655174016952515	1.06739308757386e-12
ms-27677	0.720717777777424	0.000121121609940477	0.553866571850247	6.35955676685101e-07
ms-27688	0.125279999999329	1.7080200001388e-05	0.484752284155952	5.43515538375662e-07
ms-27707	0.136464814813187	6.09829179645849e-05	0.666409704420302	2.4741242623911e-08
ms-27715	0.191544000003487	0.000174776543891311	0.671093877156576	0.000173487438386372
ms-27721	0.145896929825438	0.000553785063707578	0.834204054715341	0.000294156914214789
ms-27723	0.103049999993295	0	0.600486278533936	0
ms-27832	0.151410000000091	0.000136188900000978	0.544874588648478	1.54296344589966e-08
ms-27840	0.0394874999988824	0.000187227787508816	0.270854393641154	1.23636747654624e-07
ms-27862	0.7739816666663	0.00697755330086381	0.688451925913493	4.787520904554e-06
ms-279	0.337184999998659	0	0.875895659128825	0
ms-27927	0.0978678888883028	0.000205574279814167	0.678322807947794	2.0425261302787e-06
ms-2800	0.240403500000201	0.00151063209881848	0.549861701329549	0.000626226677141453
ms-2801	0.316645833333314	0.00232971918401318	0.141578065024482	1.47579281105332e-05
ms-28044	0.0277874999993364	3.80495812459858e-05	0.439972559611003	3.49737094135587e-05
ms-28072	0.00445052083329453	3.58751086464e-09	0.162978423966302	8.20339027434721e-09
ms-28195	0.241747037036793	0.000148343125366791	0.799418926239014	1.63962155326153e-07
ms-28219	0.0782499999999951	0	0.0933122634887695	0
ms-28252	0.0521166666671246	0	0.442853291829427	0
ms-2843	0.414709907407402	0.000889055875686186	0.0904252794053819	2.16993138576386e-06
ms-28454	0.067333333332014	0	0.704381942749023	0
ms-28455	0.0119065277778007	1.74184297850481e-07	0.210370275709364	1.34828759273886e-07
ms-28458	0.0189375000001746	2.12673611507252e-08	0.522943655649821	4.24683498242114e-11
ms-28509	0.0736199999994133	3.24000008147232e-08	0.555391470591227	3.45860624093048e-11
ms-2852	0.0795060000065714	1.19575440262256e-05	0.718436272939046	1.25356637403861e-06
ms-28524	0.0390000000004269	4.34027778586208e-08	0.676955064137777	9.608278206643e-07
ms-28526	0.0589799999997485	0	0.548896471659342	0
ms-28535	0.295653666665405	0.000437518853796482	0.720943355560303	1.12817171409711e-06
ms-28574	0.0959461728393583	0.000190522372584192	0.654825033964934	1.97670335409982e-05
ms-28578	0.394109999991953	0.055758696565852	0.440769863128662	5.91450629953112e-06
ms-2860	0.114083333336748	0	0.710342566172282	0
ms-2861	0.0187291666666473	1.94835069468819e-06	0.307139952977498	5.46265255252365e-11
ms-28624	0.230129999998491	4.6062000012875e-06	0.71492862701416	9.29573567966015e-05
ms-28639	0.248332500002347	0.00107622016841185	0.750312427679698	2.08922875128476e-06
ms-28739	0.0379467070458883	2.16372692450988e-05	0.445400969187419	3.18149957675578e-05
ms-28761	0.0572099999994971	2.62079999851137e-06	0.627885712517632	2.36671293811276e-09
ms-28773	0.101874999996896	0	0.539568980534871	0
ms-28781	0.0941399999996647	0	0.176060040791829	0
ms-28807	0.123965555556532	0.000394552010936479	0.767997026443481	1.57898385695056e-13
ms-28821	0.0990104166674428	0	0.0193827450275421	0
ms-28907	0.11222093750031	0.000346472335713049	0.839530179897944	3.42034550479849e-06
ms-28942	0.0236250000006597	0	0.359722773234049	0
ms-28977	0.0691283333267396	0	0.499502182006836	0
ms-29007	0.0557815241227281	6.93388233887226e-06	0.564361135164897	3.97549139089868e-07
ms-29075	0.0990900000021793	0	0.425343990325928	0
ms-2908	0.0744225000003353	1.64098687482247e-05	0.702838182449341	7.55398843921302e-07
ms-29131	0.467083333333333	0	0.696604569753011	0
ms-29135	0.0379999999985254	5.64062499668217e-06	0.703635215759277	4.88328225856094e-07
ms-2915	0.009916666666201	9.44692459490081e-07	0.599889936901274	0.00104059729634367
ms-29176	0.103679999998771	0.000280978200035536	0.757001770867242	1.18172555418124e-10
ms-29214	0.143955000001006	0	0.679341157277425	0
ms-29221	0.119328125011331	2.55998534643036e-05	0.0477530658245087	4.22290334059182e-08
ms-2926	0.248892592591371	0.00232916527268023	0.472137875027127	8.61032669580595e-09
ms-293	0.190639342102957	0.00103006107416351	0.504609127839406	4.00872759224543e-06
ms-29382	0.0517135416673328	1.8373480906213e-06	0.131427996688419	3.17113836684773e-06
ms-29648	0.513794999999693	0.000748772549969314	0.61661328209771	2.69049925503363e-05
ms-29663	0.0812931134246928	9.50020278901291e-05	0.0626214808887905	2.07849821673331e-06
ms-2970	0.025379999999539	0	0.5625053246816	0
ms-29762	0.129435999999609	0.000853439583814038	0.666463851928711	0.00203089064140537
ms-29818	0.116160000018775	0	0.605905850728353	0
ms-29829	0.128125000001552	0.000101280555542677	0.655497074127197	1.82643422400956e-07
ms-29860	0.384544638678295	0.00203108526063634	0.679945822115298	1.34132929230557e-05
ms-29972	0.248724047618591	0.00139233776391254	0.728246798882118	3.84175422088128e-05
ms-30045	0.0533399999993853	5.41799998494607e-07	0.77174801296658	3.28149938322433e-07
ms-30083	0.0349999999989652	0	0.599705537160238	0
ms-30086	0.206285000001491	0.00142825121974059	0.640092804318383	1.37902788971882e-05
ms-30114	0.255360740723157	0.00555584885374709	0.630899747212728	1.82053135075775e-06
ms-30246	0.0276480555554525	2.19155272368285e-05	0.146278089947171	1.70957789971091e-07
ms-30264	0.0815694444444186	8.37191357068988e-08	0.67740715874566	6.29780167659297e-10
ms-30279	0.0525599999997066	0.000413715599960788	0.0397530794143677	2.14708521184548e-07
ms-30305	0.527400000013411	6.70761000219676e-05	0.729054609934489	1.50567858428181e-06
ms-30353	0.0905999999998603	1.29599999738489e-07	0.482223669687907	2.23900643605795e-07
ms-30361	0.104275476190491	6.18177450109874e-05	0.643922737666539	5.20787044992737e-07
ms-304	0.100800000001676	0	0.476497491200765	0
ms-30429	0.275661111109127	1.55140864676617e-06	0.447397152582804	6.09823352861991e-06
ms-30441	0.122296333332525	0.000412123863736958	0.659724998474121	0.000107440421434148
ms-30446	0.0776666666662398	0.000121918402790632	0.691749413808187	4.87107197639261e-07
ms-30454	0.296672420336634	0.00242499676959311	0.623385043371291	1.82328857675173e-06
ms-30458	0.230868055557625	0.00101600530475613	0.706548187467787	2.69105517020746e-10
ms-30472	0.0367569444442375	2.56621334902485e-06	0.794168578253852	3.93183735928873e-07
ms-30504	0.0830249999997905	5.2670250001924e-06	0.40606943766276	1.57671012049e-08
ms-30512	0.149151153846405	0.000241516694464483	0.683867423962324	0.000210188224458406
ms-30522	0.0684583333333851	2.85983796283016e-05	0.695551183488634	3.11337637385019e-06
ms-30562	0.0911699999989942	0	0.68252960840861	0
ms-30607	0.0634577777781136	2.78380619619336e-05	0.426748408211602	2.39567929170718e-08
ms-30652	0.350361666667094	0.000597577038663156	0.671820918718974	5.82266622473097e-07
ms-30660	0.145044000016898	0.000125033544128578	0.742068386077881	5.89163044221798e-07
ms-30669	0.115263888889134	1.90860339520792e-05	0.588323434193929	0.00446412519846086
ms-30685	0.0987299999997485	0.000227255625012636	0.668142716089885	3.27536337623413e-05
ms-30697	0.063585000000021	2.20522499943987e-06	0.455527385075887	1.39519013625448e-11
ms-30753	0.0482816666658425	3.34408066687091e-05	0.645692221323649	1.19293518259337e-06
ms-30779	0.122490000003018	0	0.634471416473389	0
ms-30788	0.0462083333327125	2.00694444268528e-06	0.671844164530436	6.30684048196001e-08
ms-30793	0.464428333325518	6.71489197530838e-07	0.82845401763916	4.37204208639422e-09
ms-308	0.120574285714022	0.000112066310210789	0.86989366440546	2.0789700314309e-07
ms-30874	0.0343333333332945	6.46006944661429e-06	0.658560593922933	6.5486144901813e-08
ms-30891	0.107562857143049	1.97765632757245e-05	0.64078764688401	5.58581500513637e-07
ms-30895	0.159999259259707	0.000565882629058373	0.775485091739231	5.22364380118768e-08
ms-30912	0.0409888262321436	1.38730809029442e-06	0.587397972742716	4.30816783136834e-07
ms-30916	0.0512100000015926	0	0.369300365447998	0
ms-30934	0.18970200000219	4.63428360133021e-05	0.754300896326701	4.22046420630465e-07
ms-30958	0.0724444444446514	0.000185983603387	0.60604895485772	5.28354803183326e-06
ms-3100	0.0525300000007264	1.59200999906357e-05	0.426924626032511	5.15349313445768e-07
ms-31009	0.0679200000003912	2.014649997529e-06	0.0724214977688259	5.04473524572722e-08
ms-31065	0.0698400000007823	0	0.420169035593669	0
ms-31067	0.657336481484412	2.45599114068803e-05	0.746118174658881	4.38072585197545e-07
ms-3108	0.020174999999969	1.07336805515622e-06	0.599650446573893	9.90697268813996e-09
ms-31094	0.0657499999991463	3.06805555548991e-05	0.595704714457194	3.63101611987444e-08
ms-31096	0.0524034722219933	5.77178539426595e-06	0.620861212412516	5.26144895552832e-09
ms-3110	0.040597222221873	1.03545524692986e-05	0.424796634250217	4.1894076904411e-09
ms-31116	0.26403819443658	0.000745079378796908	0.784726182619731	1.0069013422221e-07
ms-31246	0.101672556392928	0.00011088862511174	0.582094934251573	0.00263227301585501
ms-31285	0.450343749998137	0.00116298236339626	0.573931047549615	6.34241167938954e-06
ms-31343	0.0346944444442246	5.70904320943313e-05	0.715222893820869	1.9525241025826e-05
ms-31414	0.0723124999999224	0	0.502950764973958	0
ms-31422	0.220785168940202	0.000131550631917966	0.79260688357883	2.44833916125852e-07
ms-31436	0.172034722222209	0.000293545958704943	0.584781037436591	5.83765207454812e-07
ms-31516	0.0884150000004948	9.90374111196475e-05	0.558433285465947	0.00476328945580278
ms-31543	0.319712388890361	0.00344820582830214	0.826480801900228	1.33614226630623e-05
ms-31583	0.0566874999999224	3.00212673585597e-05	0.476354122161865	3.13522024144898e-08
ms-31600	0.0293400000000838	5.18400000965593e-07	0.449501355489095	3.14452336169779e-07
ms-31604	0.0258958333336826	0	0.653924677107069	0
ms-31608	0.107774999999844	0.000126566388884068	0.597741317749023	3.61873606016162e-05
ms-31627	0.0841875000003104	0	0.265873114267985	0
ms-31734	0.0631791666648351	6.98617360498745e-07	0.379563570022583	1.97360981878104e-09
ms-31782	0.349378333333322	0	0.623412768046061	0
ms-31806	0.265544999998994	2.86760249748644e-05	0.582589228947957	2.66723532149626e-08
ms-31807	0.204815833337605	0.00159487078415473	0.708107153574626	1.29482820688687e-05
ms-31826	0.62365624999317	0.0272421902136984	0.86689559618632	3.68340218667782e-05
ms-31842	0.197377037033738	0.000473687642917467	0.769884480370416	5.73839500888148e-07
ms-31843	0.254555999999918	0.000522076103998434	0.496599769592285	3.97429503815746e-06
ms-31865	0.207603601192659	0.000207007290815922	0.659871757030487	4.53024930015839e-05
ms-31930	0.0704407894737016	0	0.206076145172119	0
ms-31937	0.0934810416667839	4.11861620038301e-05	0.827147070566813	9.44635295076702e-06
ms-32019	0.396708333332747	0.00401218094143984	0.847343162254051	9.88736767523993e-07
ms-3203	0.0603766666656593	0	0.617953936258952	0
ms-32030	0.535634999996983	0.00021126622530214	0.746054490407308	5.63312823942397e-07
ms-32041	0.0416999999983236	3.25259999893382e-06	0.68443955315484	4.05473459932721e-07
ms-32088	0.04425	0	0.418507099151611	0
ms-32123	0.0991200000001118	1.03266000002498e-05	0.41205718782213	5.95531948846786e-07
ms-32130	0.0206288247860761	1.72132887598167e-05	0.198393623034159	7.83893378030548e-07
ms-32139	0.109619999999413	0	0.442145983378092	0
ms-32141	0.184813333330055	7.21406221937831e-05	0.81263777061745	4.06403248592788e-07
ms-32231	0.113738888886447	0	0.591513792673747	0
ms-32329	0.328458333332674	0	0.67309029897054	0
ms-3234	0.309195000004023	0	0.777538935343424	0
ms-3236	0.125027777777906	0.000138777874191763	0.732754071553548	2.06703033553721e-07
ms-32366	0.0898111111092795	2.07205450359851e-05	0.559082825978597	5.9925010915587e-07
ms-32398	0.110160000002012	0.000259532099740738	0.440207560857137	3.49327876847383e-07
ms-3243	0.113625	4.10062505431475e-06	0.55357042948405	1.21056801718711e-07
ms-32479	0.0592950000056169	5.72538547162192e-06	0.623372793197632	1.64277480507735e-11
ms-32498	0.0806333333334478	4.0635840284239e-06	0.0622764428456624	8.34538759085673e-08
ms-32539	0.0206249999999992	0	0.444028695424398	0
ms-32541	0.214155952385139	0.000126929218528682	0.584000996180943	7.88090970103558e-07
ms-3261	0.128558541666484	0.000401910609352308	0.687289396921794	1.51027279571281e-09
ms-32641	0.296242788455521	0.000430753695727064	0.656930565834045	9.1004578438645e-07
ms-32657	0.0238250000000699	8.60694445436434e-07	0.524564170837402	6.50349603448479e-07
ms-3266	0.240172916667334	0.00118624438444987	0.638010199864705	2.5937808413548e-05
ms-32671	0.0876927083333309	0.00142432430012547	0.59765961766243	1.77840817529141e-07
ms-32674	0.0942446031740733	1.78975520644852e-05	0.684188513528733	6.04665123151054e-06
ms-32688	0.194843750000776	8.19777560430066e-05	0.619943022727966	8.48003228131854e-09
ms-32693	0.238679999998072	0.000137940300136863	0.915797180599637	5.14807738965582e-05
ms-32777	0.105413333330769	0	0.429108301798503	0
ms-32833	0.128000000000854	0.000117352430568373	0.639671206474304	2.75806847219606e-05
ms-3285	0.163465234374968	0.00150379227982806	0.680559242765109	0.00313890644593247
ms-32852	0.114770833333265	8.87543402841364e-06	0.72501548131307	1.65568457709569e-09
ms-32906	0.0383020833348079	3.52539065172702e-07	0.791224598884583	1.3769069242791e-08
ms-32908	0.0813599999919534	0	0.498374621073405	0
ms-32978	0.140849999999162	0	0.513883431752523	0
ms-33041	0.072242222207081	0	0.700342655181885	0
ms-33045	0.103769999999553	0	0.692709604899089	0
ms-33069	0.109083333333062	3.90624999514937e-07	0.742530345916748	9.93190951703582e-07
ms-33091	0.0707016666684067	6.04340284531805e-08	0.757862647374471	1.16835969442453e-07
ms-33098	0.147360000000335	0.00237337740004918	0.769310721644649	1.73155404130532e-05
ms-33109	0.0767999999988824	0	0.493333021799723	0
ms-3313	0.0681299999984913	2.63533500179691e-05	0.392529487609863	5.92108360958977e-07
ms-33147	0.129194999999832	0	0.603622595469157	0
ms-33150	0.184159603183411	3.31721145307675e-05	0.661032517751058	6.69586168239832e-08
ms-33232	0.0839399999999441	1.42793999967579e-05	0.44024313820733	7.59658217439077e-07
ms-33278	0.103916481481848	0.000197563462578563	0.50831432695742	6.85704793513666e-07
ms-33282	0.161140000003576	0.000338036600016603	0.64112868309021	1.02456251641816e-06
ms-33339	0.0514709999995306	0.000125273303985091	0.224791653951009	6.88804909865817e-06
ms-33349	0.229378888890354	5.63621177901721e-06	0.677387767367893	7.0593855918633e-09
ms-33388	0.11618083333332	0.000241388011110533	0.391294558842977	2.05925390320047e-09
ms-33429	0.0573283333279606	9.66944521290341e-09	0.441892703374227	2.86547674477333e-10
ms-33456	0.384335833323809	0.002619648306325	0.666598876317342	1.473438260291e-09
ms-33585	0.058230000006035	0	0.451768398284912	0
ms-3365	0.0479166666666667	0	0.523305098215739	0
ms-33724	0.10174999999969	8.50694451688081e-08	0.592457135518392	6.17975375563412e-08
ms-33770	0.0992250000000131	2.48062499987622e-06	0.486603021621704	2.77628942058072e-09
